ProjectName,LayerCategory,CategoryID,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType,LocationSeq,IsPrimary,ParcelID
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-01-14,2025-01-14,2025,Pending,74,1,Vote,"Genova Townhomes and Villas Development Order (DOS2023-E012) (District 4) 21471, 21510 and 21520 Strada Nuova Circle, located southeast of the Corkscrew Road and Via Coconut Intersection. The Development Order is for the last phase of the Genova E...","Genova Townhomes and Villas Development Order (DOS2023-E012) (District 4) 21471, 21510 and 21520 Strada Nuova Circle, located southeast of the Corkscrew Road and Via Coconut Intersection. The Development Order is for the last phase of the Genova Estero Pl. Action: Approved Development Order with the staff conditions",Approved Development Order with the staff conditions,Approved Development Order with the staff conditions,Approved Development Order with the staff conditions,,,See minutes,,DOS2023-E012,4,21510 STRADA NUOVA CIR,21510 STRADA NUOVA CIR,26.43075533778512,-81.80321493448558,0.95,null,01142025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/01142025%20PZDB%20Minutes.pdf,AgendaItemLocation,3,false,344625E1230000010
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-01-14,2025-01-14,2025,Pending,74,1,Vote,"Genova Townhomes and Villas Development Order (DOS2023-E012) (District 4) 21471, 21510 and 21520 Strada Nuova Circle, located southeast of the Corkscrew Road and Via Coconut Intersection. The Development Order is for the last phase of the Genova E...","Genova Townhomes and Villas Development Order (DOS2023-E012) (District 4) 21471, 21510 and 21520 Strada Nuova Circle, located southeast of the Corkscrew Road and Via Coconut Intersection. The Development Order is for the last phase of the Genova Estero Pl. Action: Approved Development Order with the staff conditions",Approved Development Order with the staff conditions,Approved Development Order with the staff conditions,Approved Development Order with the staff conditions,,,See minutes,,DOS2023-E012,4,21520 STRADA NUOVA CIR,21520 STRADA NUOVA CIR,26.43073303806516,-81.80426648794258,0.98,null,01142025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/01142025%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,344625E1230000020
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-04-12,2022-04-12,2022,Accepted,560,4,Public Comment,"Zoning Amendment - Genova (District 5) 21530 Strada Nuova Circle, southeast corner of Corkscrew Road and Via Coconut Point Applicant is proposing a Zoning Amendment to construct villas and townhomes on unbuilt portion of the site in lieu of condom...","Zoning Amendment - Genova (District 5) 21530 Strada Nuova Circle, southeast corner of Corkscrew Road and Via Coconut Point Applicant is proposing a Zoning Amendment to construct villas and townhomes on unbuilt portion of the site in lieu of condominium bu. Action: No formal action recorded. Zoning Amendment - Genova (District 5) 21530 Strada Nuova Circle, southeast corner of Corkscrew Road and Via Coconut Point Applicant is proposing a Zoning Amendment to construct villas and townhomes on unb...","No formal action recorded. Zoning Amendment - Genova (District 5) 21530 Strada Nuova Circle, southeast corner of Corkscrew Road and Via Coconut Point Applicant is proposing a Zoning Amendment to construct villas and townhomes on unbuilt portion of the site in lieu of condominium buildings 5 and 6. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Jaime Lopez, Barron Collier Companies John English, P.E, Peninsula Engineering Steve Sammons, Peninsula Engineering Board Questions or Comments Board Members Jones, Jeannin, Naratil, Wallace, Gargano, and Chairman Wood Public Comments In-Person Jeff Bristol, Genova John Kotsi Genova Sandy Stump, Genova Bill Douglas, Genova Bob Girsch, Genova  Paul Denett, Genova Carrin Turnbull, Genova Daniel Olson, Genova Wanda Farrell, Genova Susan Majka, Genova John Cross, Genova Abimael Rodriquez, Genova Jane Brown, Genova Robert Mulcah","No formal action recorded. Zoning Amendment - Genova (District 5) 21530 Strada Nuova Circle, southeast corner of Corkscrew Road and Via Coconut Point Applicant is proposing a Zoning Amendment to construct villas and townhomes on unbuilt portion of the site in lieu of condominium buildings 5 and 6. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Jaime Lopez, Barron Collier Companies John English, P.E, Peninsula Engineering Steve Sammons, Peninsula Engineering Board Questions or Comments Board Members Jones, Jeannin, Naratil, Wallace, Gargano, and Chairman Wood Public Comments In-Person Jeff Bristol, Genova John Kotsi Genova Sandy Stump, Genova Bill Douglas, Genova Bob Girsch, Genova  Paul Denett, Genova Carrin Turnbull, Genova Daniel Olson, Genova Wanda Farrell, Genova Susan Majka, Genova John Cross, Genova Abimael Rodriquez, Genova Jane Brown, Genova Robert Mulcah",,,,,,,5,21530 STRADA NUOVA CIR,21530 STRADA NUOVA CIR,26.42982261302848,-81.80432487481026,0.92,null,04122022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/04122022%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,344625E12200C00CE
Broadway Avenue Utility Extension,Residential Development,1,Village Council,Regular Meeting,Village Council,2025-12-17,2025-12-17,2025,Accepted,2255,8,Ordinance,"First Reading of Zoning Ordinance No. 2025-15, 4741 Broadway Avenue West rezoning An Ordinance of the Village Council of the Village of Estero, Florida, Approving with Conditions a Rezoning from Agriculture (AG) to Residential Single Family (RSF)...","First Reading of Zoning Ordinance No. 2025-15, 4741 Broadway Avenue West rezoning An Ordinance of the Village Council of the Village of Estero, Florida, Approving with Conditions a Rezoning from Agriculture (AG) to Residential Single Family (RSF) For A0.3. Action: Passed first reading of Ordinance No. 2025-15 and set second reading and public hearing for January 21, 2026","Passed first reading of Ordinance No. 2025-15 and set second reading and public hearing for January 21, 2026","Passed first reading of Ordinance No. 2025-15 and set second reading and public hearing for January 21, 2026","Passed first reading of Ordinance No. 2025-15 and set second reading and public hearing for January 21, 2026",,,Detected,,Ordinance No. 2025-15,,4741 BROADWAY W,4741 BROADWAY W,26.44143915958968,-81.8334326479997,0.98,TD/CS,12172025.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/Council/12172025.pdf,AgendaItemLocation,1,true,294625E4U16902484
"(No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast...",Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-08-10,2021-08-10,2021,Accepted,1353,4,Public Comment,"(No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast...","(No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast corner o. Action: No formal action recorded. (No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Vi...","No formal action recorded. (No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast corner of US 41 and Via Rapallo Drive and north of Sweetwater Ranch Boulevard. Staff Presentation/Comments: Mary Gibbs, Community Development Director Presentation/Information by: Jeff Williams, Konover South Public Comment: In-Person: David Yellen, Rapallo Frank Moser, Rapallo Chris Reiken, Rapallo Planning Zoning & Design Board Minutes - Tuesday, August 10, 2021 Page 6 of 8 Gary Chard, Rapallo Board Questions or Comments: Board Members Jones, Naratil, Wallace, Tatooles, Jeannin, Gargano, Chairman Levitan, and Chairman Wood b. Estero Crossing Residential (District 5) -- Development Order 43-acre site is located west of I-75, south of Corkscrew ","No formal action recorded. (No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast corner of US 41 and Via Rapallo Drive and north of Sweetwater Ranch Boulevard. Staff Presentation/Comments: Mary Gibbs, Community Development Director Presentation/Information by: Jeff Williams, Konover South Public Comment: In-Person: David Yellen, Rapallo Frank Moser, Rapallo Chris Reiken, Rapallo Planning Zoning & Design Board Minutes - Tuesday, August 10, 2021 Page 6 of 8 Gary Chard, Rapallo Board Questions or Comments: Board Members Jones, Naratil, Wallace, Tatooles, Jeannin, Gargano, Chairman Levitan, and Chairman Wood b. Estero Crossing Residential (District 5) -- Development Order 43-acre site is located west of I-75, south of Corkscrew ","No formal action recorded. (No votes are taken at Public Information Meetings) The public will have an opportunity to speak for three minutes per agenda item. a. Marketplace at Coconut Point (District 6) -- Development Order 8001 Via Rapallo Drive, located on the southeast corner of US 41 and Via Rapallo Drive and north of Sweetwater Ranch Boulevard. Staff Presentation/Comments: Mary Gibbs, Community Development Director Presentation/Information by: Jeff Williams, Konover South Public Comment: In-Person: David Yellen, Rapallo Frank Moser, Rapallo Chris Reiken, Rapallo Planning Zoning & Design Board Minutes - Tuesday, August 10, 2021 Page 6 of 8 Gary Chard, Rapallo Board Questions or Comments: Board Members Jones, Naratil, Wallace, Tatooles, Jeannin, Gargano, Chairman Levitan, and Chairman Wood b. Estero Crossing Residential (District 5) -- Development Order 43-acre site is located west of I-75, south of Corkscrew ",,,Detected,,,6,8001 Via Rapallo Drive,"8001 Via Rapallo Drive, Estero, FL",26.414570620477,-81.811771049077,1.0,null,08102021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08102021%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Sandy Lane Improvements,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-05-13,2025-05-13,2025,Pending,756,3,Unknown,"Mayfield Village - Residential Planned Development Rezoning (District 4) (DCI2024-E008)) 8790 Broadway E, located south on Broadway E. and west of Sandy Lane and east of the Seminole Gulf Railroad right of way. No ex parte communication or conflic...","Mayfield Village - Residential Planned Development Rezoning (District 4) (DCI2024-E008)) 8790 Broadway E, located south on Broadway E. and west of Sandy Lane and east of the Seminole Gulf Railroad right of way. No ex parte communication or conflicts of in. Action: Recommended approval to Village Council with the following conditions that the applicant will agree to provide the easements and funding to provide the underground power service to the existing power pole provided that FPL is willin...",Recommended approval to Village Council with the following conditions that the applicant will agree to provide the easements and funding to provide the underground power service to the existing power pole provided that FPL is willing to provide that service,Recommended approval to Village Council with the following conditions that the applicant will agree to provide the easements and funding to provide the underground power service to the existing power pole provided that FPL is willing to provide that service,,,,See minutes,,DCI2024-E008,4,"8790 Broadway Avenue East, Estero, FL","8790 Broadway Avenue East, Estero, FL",26.440585868638,-81.806135895572,1.0,null,05132025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/05132025%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Sandy Lane Improvements,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-09-09,2025-09-09,2025,Pending,1494,2,Contract Approval,"Broadway Crossing formerly named Mayfair Village (DOS2025-E006) (District 4) 8790 Broadway East, located south of Broadway East and west of Sandy Lane and east of the Seminole Gulf Railroad right-of-way. Applicant seeks to develop 17 single-family...","Broadway Crossing formerly named Mayfair Village (DOS2025-E006) (District 4) 8790 Broadway East, located south of Broadway East and west of Sandy Lane and east of the Seminole Gulf Railroad right-of-way. Applicant seeks to develop 17 single-family units o. Action: Approved the Development Order with staff stipulations and the additional conditions the contractor will try to retain the Heritage Tree and if it dies it will have to be replaced and the Village has drainage easement over the conve...",Approved the Development Order with staff stipulations and the additional conditions the contractor will try to retain the Heritage Tree and if it dies it will have to be replaced and the Village has drainage easement over the conveyance swale that conveys off-site,Approved the Development Order with staff stipulations and the additional conditions the contractor will try to retain the Heritage Tree and if it dies it will have to be replaced and the Village has drainage easement over the conveyance swale that conveys off-site,Approved the Development Order with staff stipulations and the additional conditions the contractor will try to retain the Heritage Tree and if it dies it will have to be replaced and the Village has drainage easement over the conveyance swale that conveys off-site,,,See minutes,,DOS2025-E006,4,"8790 Broadway Avenue East, Estero, FL","8790 Broadway Avenue East, Estero, FL",26.440585868638,-81.806135895572,1.0,null,09092025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/09092025%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-12-12,2023-12-12,2023,Accepted,2227,5,Public Comment,Toll Brothers Estero Townhomes - Zoning Amendment (No application submitted) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a townhome dev...,Toll Brothers Estero Townhomes - Zoning Amendment (No application submitted) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a townhome development. Action: No formal action recorded. Toll Brothers Estero Townhomes - Zoning Amendment (No application submitted) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applic...,"No formal action recorded. Toll Brothers Estero Townhomes - Zoning Amendment (No application submitted) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a townhome development with 171 townhome units and amenities. The property is currently zoned for a Continuing Care Facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Village Consultants Josephine Medina, RVi Planning Dustin Bowersett, Toll Brothers Noelle Vilim, Atwell Public Comment In Person Nancy Foley, The Groves Chloe Maris, Galleria Condo Association Dan O'Berski, Trinity Commercial Group eComments Gen Guanci, The Groves James Sites, The Groves Terri Wesselman, The Groves Alexei Piljan, The Groves Monika Wysocki, The Groves Julie Sitter, The Groves Michelle Claman, The Groves Yvonne Murray, The ","No formal action recorded. Toll Brothers Estero Townhomes - Zoning Amendment (No application submitted) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a townhome development with 171 townhome units and amenities. The property is currently zoned for a Continuing Care Facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Village Consultants Josephine Medina, RVi Planning Dustin Bowersett, Toll Brothers Noelle Vilim, Atwell Public Comment In Person Nancy Foley, The Groves Chloe Maris, Galleria Condo Association Dan O'Berski, Trinity Commercial Group eComments Gen Guanci, The Groves James Sites, The Groves Terri Wesselman, The Groves Alexei Piljan, The Groves Monika Wysocki, The Groves Julie Sitter, The Groves Michelle Claman, The Groves Yvonne Murray, The ",,,,,,,4,CORKSCREW RD & SANDY LN,CORKSCREW RD & SANDY LN,26.431204211573,-81.8037443415935,0.93,null,12122023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/12122023%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-12-10,2024-12-10,2024,Accepted,2216,3,Public Comment,Summercrest previously known as Toll Brothers Development Order (Submittal Pending) (District 4) 154 Townhome Development located on ±21 acres on the northeast corner of Corkscrew Road and Sandy Lane,"Summercrest previously known as Toll Brothers Development Order (Submittal Pending) (District 4) 154 Townhome Development located on ±21 acres on the northeast corner of Corkscrew Road and Sandy Lane. Action: No formal action recorded. Summercrest previously known as Toll Brothers Development Order (Submittal Pending) (District 4) 154 Townhome Development located on ±21 acres on the northeast corner of Corkscrew Road and Sandy Lane. Staff Presentation/Comments Mary Gibbs, Community Developmen...","No formal action recorded. Summercrest previously known as Toll Brothers Development Order (Submittal Pending) (District 4) 154 Townhome Development located on ±21 acres on the northeast corner of Corkscrew Road and Sandy Lane. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Noelle Vilim, PE, Atwell, LLC Sabrina McCabe, RVi Planning Francesca Passidomo, Coleman, Yovanovich & Koester Norm Trebilcock, Trbilcock Consulting Solutions Jim Hepler, Toll Brothers Townhomes Board Questions or Comments Board Members Wallace and Paivandy Public Comment None","No formal action recorded. Summercrest previously known as Toll Brothers Development Order (Submittal Pending) (District 4) 154 Townhome Development located on ±21 acres on the northeast corner of Corkscrew Road and Sandy Lane. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Noelle Vilim, PE, Atwell, LLC Sabrina McCabe, RVi Planning Francesca Passidomo, Coleman, Yovanovich & Koester Norm Trebilcock, Trbilcock Consulting Solutions Jim Hepler, Toll Brothers Townhomes Board Questions or Comments Board Members Wallace and Paivandy Public Comment None",,,,,,,4,CORKSCREW RD & SANDY LN,CORKSCREW RD & SANDY LN,26.431204211573,-81.8037443415935,0.93,null,12102024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/12102024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Septic to Sewer,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-11-09,2021-11-09,2021,Accepted,1982,3,Public Comment,"Downtown Estero - Development Order (District 4) 34-acre site located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Applicant is requesting a Development Order for 2 mixed-use buildings and a residential building w...","Downtown Estero - Development Order (District 4) 34-acre site located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Applicant is requesting a Development Order for 2 mixed-use buildings and a residential building with amen. Action: No formal action recorded. Downtown Estero - Development Order (District 4) 34-acre site located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Applicant is requesting a Development Order for 2 mixed-...","No formal action recorded. Downtown Estero - Development Order (District 4) 34-acre site located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Applicant is requesting a Development Order for 2 mixed-use buildings and a residential building with amenity space. This initial phase includes; project's backbone infrastructure, perimeter buffers, landscape and streetscape. Staff Presentation/Comments: Mary Gibbs, Community Development Director Presentation/Information by: John T. Wojdak, P.E., DeLisi Fitzgerald, Inc Victor Buchholz, LRK Architects Chris Mulloy, Buckingham Properties  __________________________ Public Comment: Victor Talerico Jerry Ammons, Cypress Bend Board Questions or Comments: Board Members Wallace, Sheeley, Naratil, Chairman Levitan, and Chairman Wood","No formal action recorded. Downtown Estero - Development Order (District 4) 34-acre site located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Applicant is requesting a Development Order for 2 mixed-use buildings and a residential building with amenity space. This initial phase includes; project's backbone infrastructure, perimeter buffers, landscape and streetscape. Staff Presentation/Comments: Mary Gibbs, Community Development Director Presentation/Information by: John T. Wojdak, P.E., DeLisi Fitzgerald, Inc Victor Buchholz, LRK Architects Chris Mulloy, Buckingham Properties  __________________________ Public Comment: Victor Talerico Jerry Ammons, Cypress Bend Board Questions or Comments: Board Members Wallace, Sheeley, Naratil, Chairman Levitan, and Chairman Wood",,,,,,,4,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,0.9,null,11092021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/11092021%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Septic to Sewer,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-03-14,2023-03-14,2023,Accepted,372,5,Public Comment,"Downtown Estero Residential- Development Order (DOS2022- E009) (District 2) Mixed Planned Development (MPD) on a 34-acre site, located on the east side of US 41, north of Broadway and east of the Broadway Shoppes","Downtown Estero Residential- Development Order (DOS2022- E009) (District 2) Mixed Planned Development (MPD) on a 34-acre site, located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Action: No formal action recorded. Downtown Estero Residential- Development Order (DOS2022- E009) (District 2) Mixed Planned Development (MPD) on a 34-acre site, located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Staff Presentation/Comments Jim Ha...","No formal action recorded. Downtown Estero Residential- Development Order (DOS2022- E009) (District 2) Mixed Planned Development (MPD) on a 34-acre site, located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Staff Presentation/Comments Jim Hart, Development Review Manager Mary Gibbs, Community Development Director  Presentation/Information by John Wojdak, Delisi Fitgerald Cindy Sessoms, LRK Architects Public Comment Bob Newhouse, Cypress Bend. Board Questions or Comments Board Members Wallace, Sheeley, and Chairman Wood","No formal action recorded. Downtown Estero Residential- Development Order (DOS2022- E009) (District 2) Mixed Planned Development (MPD) on a 34-acre site, located on the east side of US 41, north of Broadway and east of the Broadway Shoppes. Staff Presentation/Comments Jim Hart, Development Review Manager Mary Gibbs, Community Development Director  Presentation/Information by John Wojdak, Delisi Fitgerald Cindy Sessoms, LRK Architects Public Comment Bob Newhouse, Cypress Bend. Board Questions or Comments Board Members Wallace, Sheeley, and Chairman Wood",,,,,,,2,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,0.9,null,03142023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/03142023%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-09-28,2021-09-28,2021,Accepted,1678,1,Vote,"Corkscrew Crossing Development Order (DOS2020-E008) (District 7) 12840 Corkscrew Road, located between Wildcat Run and The Preserve at Corkscrew. Development Order for Phase One of the three phases of a residential community with a total of 554 si...","Corkscrew Crossing Development Order (DOS2020-E008) (District 7) 12840 Corkscrew Road, located between Wildcat Run and The Preserve at Corkscrew. Development Order for Phase One of the three phases of a residential community with a total of 554 single fam. Action: Approved the Development Order for phase one",Approved the Development Order for phase one,Approved the Development Order for phase one,Approved the Development Order for phase one,,,See minutes,,DOS2020-E008,7,Cypress Cove at Wildcat Run Condominium,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,0.85,null,09282021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09282021%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022-09-13,2022,Accepted,1542,7,Public Comment,Development Order - RiverCreek Phase Two & Community Recreation Area (District 7) (DOS2022-E011) RiverCreek is a 395 acre development located on Corkscrew Road east of Wildcat Run. Applicant seeks review of RiverCreek Phase Two consisting of 213 s...,Development Order - RiverCreek Phase Two & Community Recreation Area (District 7) (DOS2022-E011) RiverCreek is a 395 acre development located on Corkscrew Road east of Wildcat Run. Applicant seeks review of RiverCreek Phase Two consisting of 213 single fa. Action: No formal action recorded. Development Order - RiverCreek Phase Two & Community Recreation Area (District 7) (DOS2022-E011) RiverCreek is a 395 acre development located on Corkscrew Road east of Wildcat Run. Applicant seeks review o...,"No formal action recorded. Development Order - RiverCreek Phase Two & Community Recreation Area (District 7) (DOS2022-E011) RiverCreek is a 395 acre development located on Corkscrew Road east of Wildcat Run. Applicant seeks review of RiverCreek Phase Two consisting of 213 single family lots on ± 48 acres, and a 14,546 square foot clubhouse plus amenities located on Tract A of RiverCreek Phase One. Presentation/Information by John Asher, GL Homes Public Comment None. Board Questions or Comments Board Members Wallace and Jones","No formal action recorded. Development Order - RiverCreek Phase Two & Community Recreation Area (District 7) (DOS2022-E011) RiverCreek is a 395 acre development located on Corkscrew Road east of Wildcat Run. Applicant seeks review of RiverCreek Phase Two consisting of 213 single family lots on ± 48 acres, and a 14,546 square foot clubhouse plus amenities located on Tract A of RiverCreek Phase One. Presentation/Information by John Asher, GL Homes Public Comment None. Board Questions or Comments Board Members Wallace and Jones",,,,,,DOS2022-E011,7,Cypress Cove at Wildcat Run Condominium,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,0.85,null,09132022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/09132022%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Broadway Avenue Utility Extension,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-02-13,2024-02-13,2024,Accepted,229,1,Vote,"Downtown Estero Multi-Family Townhomes - Development Order, DOS2023-E009 (District 4) Multi-Family Townhomes located in the 34-acre Downtown Estero Development, east of US 41 and north of Broadway East. Final Action Agenda/Minutes are supplemented...","Downtown Estero Multi-Family Townhomes - Development Order, DOS2023-E009 (District 4) Multi-Family Townhomes located in the 34-acre Downtown Estero Development, east of US 41 and north of Broadway East. Final Action Agenda/Minutes are supplemented by audi. Action: Approved Development Order with condition to provide updated construction information in the Construction Activities Management Plan within 30 days of Planning Zoning and Design Board approval",Approved Development Order with condition to provide updated construction information in the Construction Activities Management Plan within 30 days of Planning Zoning and Design Board approval,Approved Development Order with condition to provide updated construction information in the Construction Activities Management Plan within 30 days of Planning Zoning and Design Board approval,Approved Development Order with condition to provide updated construction information in the Construction Activities Management Plan within 30 days of Planning Zoning and Design Board approval,,,See minutes,,DOS2023-E009,4,"Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL","Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL",26.4432,-81.807,1.0,null,02132024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/02132024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Residential Development,1,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-07-09,2024-07-09,2024,Accepted,1205,2,Vote,Estero Townhomes EPD - Rezoning (DCI2024-E003) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a2-story townhome development with 171 townh...,"Estero Townhomes EPD - Rezoning (DCI2024-E003) (District 4) 21.4 acres located on the northeast corner of Corkscrew Road and Sandy Lane formerly known as The Colonnade. Applicant requests a rezoning for a2-story townhome development with 171 townhome unit. Action: Approved continuance to the August 13, 2024, Planning Zoning and Design Board Meeting","Approved continuance to the August 13, 2024, Planning Zoning and Design Board Meeting","Approved continuance to the August 13, 2024, Planning Zoning and Design Board Meeting","Approved continuance to the August 13, 2024, Planning Zoning and Design Board Meeting",,,See minutes,,DCI2024-E003,4,"Estero Townhomes EPD site, 9301 Corkscrew Road, Estero, FL","Estero Townhomes EPD site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,1.0,null,07092024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/07092024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
